head,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"Wine:1012",-0.39146849441936904,-0.35648055931937467,-0.2581839632355448,0.0024957424098582303,-0.05415288640284447,-0.5988907451162031,0.15552647160920746,0.3218130009291487,0.041693847718372305,-0.11909774661023362,-0.08307827038384516,-0.2931062359776889,-0.1321083996926882,0.09873129310703217,-0.12431664401800141,0.021800498942434143,0.0613446517042389,0.009214064113347768,-0.01634929286536056,-0.006524926654205659,-0.040486587404546526,-0.05920877132155987,0.04050619276592603,-0.02707347191323379,0.0063735967891806935,-0.005841601964624464,-0.0024501407146562625,-0.00029203790208879964,-0.004549729540490318,0.0013319918486219492,0.0022039726332808607,0.0017649346450542963
"Wine:1013",-0.5082392972762166,-0.40161600107946915,-0.17030637247278368,0.002668984619775887,-0.10121488210119432,-0.5666727283352547,0.1445511535204207,0.23139267373200623,-0.08127039294925371,-0.20545587476803323,-0.047329473364481706,-0.11054243841665444,-0.035165258964375806,0.13309584089524593,-0.22190946265795625,0.023408602493247516,0.06580815870257256,0.00967477239053064,-0.017551110065887162,-0.006974168294243334,-0.04339551623089264,-0.06351571733420763,0.04351695090920178,-0.02910856730765009,0.006850971421880239,-0.006172274132876449,-0.002621484920721048,-0.00034299395969598646,-0.004885711672002902,0.001438144651524159,0.0023357305302681513,0.0018828053907655557
"Wine:1014",-0.45879421741943266,-0.22490311388203346,-0.1531115960315228,0.002450132000979296,-0.09668023447726633,-0.5834354172689984,0.22063162516398044,0.4114233843572263,-0.07350907363776073,-0.18473554280491608,0.024264265638032884,-0.0964277475072861,-0.1392978775527489,0.09690326991796529,-0.1377262280962562,0.08176930134458323,0.06011087330780828,0.03285099373481829,-0.08513806658729399,-0.0065954994832411115,-0.13364888398790936,-0.05849714226727739,0.03981316321747108,-0.09465331716229788,0.0062885054018024114,-0.005653558760916674,-0.0023799417155522164,-0.0002591620093697174,-0.004433697140970446,0.001329627408314891,0.0021609188785296526,0.0017230915482607265
"Wine:1015",-0.5445553260103958,-0.3326415532054165,-0.1766539780619624,0.002423001056506056,0.12087089673020572,-0.4910929608224282,0.1455726263067502,0.3820571082754307,-0.10416349555822746,-0.19406440731151314,-0.13635569188557425,-0.10235852754290835,-0.1283265764366112,0.09696969776682804,-0.10488378402850601,0.021591007112593943,0.06001263432142358,0.10567934572965651,-0.016098168394329253,-0.006544137068360306,-0.053657895460760975,-0.05815149887904728,0.039847446475654226,-0.026640913583692912,0.006298520861338491,-0.0056990318357550565,-0.002350932339317317,-0.00030765766893187834,-0.004442386780448093,0.0013080197310796566,0.002153631731984062,0.0017093671347123017
"Wine:1016",-0.5309148104012467,-0.3814320927431641,-0.21722593999519646,0.002333807545396612,-0.07269858099030564,-0.49183231123906984,0.04317639904186904,0.3832375622162003,-0.1587028129510003,-0.19904049631054757,0.055311971042454125,-0.15623873004942268,-0.05511956899130344,0.09264776873065249,-0.12191306818123342,0.0202643885272462,0.057735796667271314,0.008317241569438126,-0.01543637313058011,-0.00586711020764362,-0.037990965294019026,-0.05519010246378497,0.038011866989694845,-0.025512669260919215,0.006014016397272058,-0.005440022016509511,-0.0022903975161681156,-0.00023530218647074247,-0.004268885841113593,0.0012627493891787444,0.0020808419351029156,0.0016377228514997185
"Wine:1017",-0.5740077330007456,-0.30610250140859174,-0.15819157317585383,0.0025210602311283078,-0.2012883342982936,-0.5007018179166383,0.05839909204560994,0.37071685162790047,-0.07460564963416577,-0.10053681255521463,-0.05449584606026595,-0.10978808498622188,-0.1321188974959475,0.0954082371906395,-0.10786414762390319,0.12278313817427092,0.06201496505128456,0.009269459221503334,-0.016533560875883455,-0.0066091331022303515,-0.04091255091434739,-0.11585434313346124,0.12471116395223505,-0.02736115832719372,0.006389686135416266,-0.005898778618901541,-0.002452660971642088,-0.0003327539922901182,-0.004603578563105082,0.0013633990225006,0.0022317522290184696,0.0017757564012801294
"Wine:1018",-0.6032133687792439,-0.3538750245145045,-0.22162262064050725,0.0026546065644395198,-0.031412825297108364,-0.42372484750231415,0.07167836799821975,0.39009098382874,0.057155049813870214,-0.21048414969333298,-0.12519240939249335,-0.10266185457986926,-0.04067724444069115,0.1047395429981406,-0.15462876194023178,0.022978061070645452,0.06463069914552884,0.009746335354448772,-0.01721308005264983,-0.006662512396862364,-0.04262314860481657,-0.06242835252703001,0.04273497106321737,-0.028656176512499694,0.006732824583235006,-0.006196718784544831,-0.0025144296338060657,-0.00032777975905630825,-0.004793967042265992,0.0014107451737796297,0.002317268240450189,0.0018643461856304338
"Wine:1019",-0.546527543010542,-0.35001723347863123,-0.1675103470293411,0.002710035174456611,-0.03753653789420551,-0.5381667595750594,0.11909438314740571,0.2522423903534083,0.01765688528865354,-0.21521388900397007,-0.15656376695895968,-0.17888658464286006,-0.1455809319800884,0.002442911700794609,-0.12220404013009727,0.06376487250349183,0.06613396585942782,0.009886312419262468,-0.017664686368964726,-0.006805342521776868,-0.043442118831677375,-0.08691899421904327,0.15259217861525995,-0.029338706923399765,0.006847109491328083,-0.006272984924021853,-0.0026259085115104275,-0.00024572049075794665,-0.004891467398995862,0.001449311163415143,0.0023543879020314997,0.0018940932338138035
"Wine:1020",-0.5375244009719623,-0.360518810030664,-0.1678584058183647,0.002685341159757762,-0.042089199721061045,-0.5902442478653821,0.13398614529274555,0.21265927852522593,0.08991907249052039,-0.21569267265215764,-0.04631495523292448,-0.1455608503790415,-0.06826323940824262,-0.005133107741044422,-0.1147316637853793,0.024368985080197664,0.0660121357199224,0.009758989174318111,-0.017741383005406976,-0.006607786686303733,-0.08768555628929982,-0.16660705429707073,0.04398346813512781,-0.029449467486783627,0.006858773127248975,-0.006281363776169888,-0.0026238586682222078,-0.00031277082219156806,-0.004932164417943062,0.001447090174530649,0.0023613948354973715,0.0018908988623261265
"Wine:1021",-0.549536973236988,-0.39044870848377516,-0.19284034040009332,0.002400343273626832,-0.0309944795479756,-0.3932573740510604,0.14100218367229442,0.37544872489457276,0.021977215263252164,-0.22572631042623123,-0.040762019740528746,-0.23492725391472136,-0.14110351359787335,0.09498568539811694,-0.15287798041332118,0.020698791138678903,0.05891021014550588,0.008586846237687623,-0.01572950233964736,-0.06374247279126026,-0.03882920928269262,-0.13863370537338782,0.03900690102651038,-0.02613902682487651,0.00620606178845912,-0.005618167927393449,-0.0022962728911774142,-0.0002802894651743685,-0.004372610218603177,0.0012984932372575096,0.0021068554027773956,0.0017088091103940536
"Wine:1022",-0.4339170811916562,-0.38149486045910236,-0.17225852018921128,0.002747565635366086,-0.037105665677453104,-0.6180274607661792,-0.015056682319348738,0.272692774034173,-0.007138506039720855,-0.21935760368210294,-0.04741203153051065,-0.13805917689561278,-0.14819969883514608,0.10941484548301428,-0.11808521579579968,0.10207899662471988,0.06778556155596273,0.010132374147165698,-0.018106847547991217,-0.0851919833994831,-0.08786214203862192,-0.16661635120357463,0.04474287729177066,-0.029943684390829086,0.007099802265324218,-0.006439377132429963,-0.0026664642725192393,-0.00033951168201512794,-0.005003791851742056,0.0014740400511407017,0.0024115263242098935,0.0019483156907782538
"Wine:1023",-0.5104694351730785,-0.35288340148303793,-0.1874765626831091,0.002585772564566261,-0.0030354297063608492,-0.51766595408674,0.1801289592403658,0.3576073120273078,-0.07120859622970234,-0.2072655483346582,-0.14762003530681428,-0.1143555757001491,-0.060890307591488314,0.014272765387657193,-0.11274724902462038,0.022778876269792615,0.0638322228634798,0.009309458072764853,-0.016958593881350674,-0.006724561819912497,-0.0839569544254927,-0.1593750570841423,0.042087735051957606,-0.02815225392236798,0.006633386357872104,-0.006018002758362356,-0.00254306910591849,-0.09952051143918561,-0.04328922589307918,0.0013811680387722694,0.0023158143380200584,0.0018273149085940067
"Wine:1024",-0.44087973926123397,-0.24237065584169032,-0.24069828648302957,0.0023478194149567887,-0.1672319009680942,-0.5604531809162878,0.25482099890809146,0.3439373809174119,0.021699123154121574,-0.13648299996389066,-0.1181977632224794,-0.1699811766911951,-0.123948992693861,0.09343365561570297,-0.14434761078523603,0.06735380203660928,0.14656011771409685,0.008960667245879482,-0.015434477340666952,-0.08707200596075008,-0.13126085177044472,-0.058243839959842836,0.0381675882185114,-0.025554202453377074,0.006081353648374852,-0.005490763295656148,-0.0022708824626213064,-0.00029383286366871375,-0.004282609327372262,0.0012823245203866806,0.002027829477017321,0.0016532311034826287
"Wine:1025",-0.47435843929009186,-0.3794731601070941,-0.23339299407383635,0.0024784640051820845,-0.003625688393943298,-0.6025268765343381,0.10804523363568926,0.30760507668262693,0.02579474489156923,-0.20046928498488775,-0.04239126830340885,-0.10583740607193967,0.0720136279695343,0.10911205838083199,-0.10760747254397333,0.02161484517264564,0.0615225234021142,0.008937136627636396,-0.016480930960974804,-0.006640782813252052,-0.040567449796151296,-0.12691649786420633,-0.037029416133285385,-0.027418153061260962,0.006447390877987615,-0.005827901638141912,-0.002465385066718533,-0.0002863981896687231,-0.004563980941080174,0.001340513405770504,0.002234940623842187,0.0017579578437733133
"Wine:1026",-0.4461231138019107,-0.3548531295959307,-0.15143312421884342,0.0024577220895407184,-0.08433675866743645,-0.5896492568924906,0.1675355645782761,0.31957231996876917,-0.15847398767386392,-0.1959616366216702,-0.10192791713639311,-0.11807550093701583,-0.0822564300353979,0.1881878963059458,-0.11107178807607611,0.05036734645914324,0.05985673601737035,0.008552399420908541,-0.01609040035178845,-0.10518843766601618,-0.039284958071312895,-0.05764084274549581,0.03953413288031133,-0.026581141154785753,0.006213208971487792,-0.005729401353019704,-0.002354626014168508,-0.0002893743069735478,-0.004466632883313508,0.0013263493020005128,0.002147699563393159,0.0017248195995748135
"Wine:1027",-0.5686390869537024,-0.4012635898050309,-0.15706765561559063,0.002483315290463294,0.022048849388209096,-0.5011397966806072,0.1084722293171583,0.2548888802959741,-0.1732004978448071,-0.19854853378091802,0.04835236016814002,-0.1704893850965015,-0.027165603733491448,0.18680065578255525,-0.11746357038891447,0.022255562569069187,0.06138298511934368,0.009358384576356214,-0.016483631610620234,-0.006717105540625342,-0.040516263530399374,-0.059483968649520866,0.040596449573733276,-0.027166631902800813,0.0063812517921165894,-0.00581517149575332,-0.0023741615814286744,-0.00031094034403322926,-0.00454503991514998,0.0013403494500347744,0.0021875214277354443,0.0017679239814332108
"Wine:1028",-0.5110793037908848,-0.1636278331344378,-0.16625473471548424,0.002620701990851161,-0.1974568161038595,-0.5807346366805157,0.25416138287478346,0.29559207657089537,-0.07403348301451197,-0.20924028519074633,-0.045060204648173736,-0.1048893404426047,-0.1364513610415307,0.10412780459267137,-0.11392793414160046,0.023795079606542452,0.06492302541273816,0.010136154211451111,-0.0173154965170347,-0.10963152810917762,-0.05121343244232693,-0.16973209544959325,0.04283575187031483,-0.028845734234950904,0.006753517447801268,-0.0062143273319255204,-0.0025380474723852987,-0.00032799727695480876,-0.0047846771542631675,0.001397200036421802,0.0023174394787373194,0.0018337891933053608
"Wine:1029",-0.5247327990007911,-0.31743764733344826,-0.15772638854704643,0.00249998481597321,0.07190668670261431,-0.5004415216529324,0.077161793382304,0.41738987082495377,-0.055773171776782114,-0.18085076818773724,-0.001975262286032855,-0.22703762666858487,-0.13676170456059608,0.09936639746980103,-0.10721966565458216,0.021807752092146707,0.061757431389893154,0.009209389490836972,-0.016453154073056774,-0.00624982575073655,-0.049039975333948285,-0.1617754651174511,0.04074443376352824,-0.02737784793484497,0.006465234611625011,-0.005880511837770446,-0.0024638990505998605,-0.0003132579062483845,-0.004584710241274961,0.001329998523483348,0.002188031851268266,0.0017773821995412027
"Wine:1030",-0.4461074347333704,-0.3836836581900466,-0.16106571487859428,0.0025628212552264483,-0.1975939768768853,-0.6133268765803341,0.11885764844927403,0.2116639780905188,-0.03763868286743864,-0.1780833729259345,-0.12396337636204949,-0.226409064957829,-0.13541651328493934,0.10180632262031845,-0.11033943454663377,0.022932913925722748,0.0632686507121803,0.009676122058495296,-0.016651471945136834,-0.006811025661509272,-0.04162110784116194,-0.06108981184971072,0.04171386639085274,-0.02794909194755939,0.006556270058228592,-0.006020058177848493,-0.002455086060601231,-0.00026606221726852014,-0.0046732838270145665,0.0013820331277477622,0.002251795920860426,0.0017920402312992026
"Wine:1031",-0.5794579125557016,-0.4204908396382703,-0.16002180422348758,0.0025247767990088316,-0.0046485631783679615,-0.411801217226163,0.0722498526821721,0.3660680694722557,0.03879963941603778,-0.25169649729467486,-0.1419322017296814,-0.10078217396040037,-0.11127500661493357,0.005502093623255774,-0.18057304240135583,0.022778019793193882,0.06259499432524841,0.009677956305325834,-0.016693554333061772,-0.006836230904424292,-0.04144892722734574,-0.060320625959780765,0.041201795958734945,-0.027769133490829778,0.00660023337996141,-0.005907956899817093,-0.0024612029937006153,-0.0003209903612957009,-0.004633985742592587,0.0013866694045489999,0.0022261516691805803,0.0017939482116681026
"Wine:1032",-0.5743513776026515,-0.34755700817440444,-0.2382301451855989,0.0025209671309815622,-0.13276070647154284,-0.43897095643282297,0.08825383578936201,0.36743460828507113,0.013875188838624621,-0.09551202426405929,-0.05406139227762465,-0.20037291184702902,-0.14631199625497177,0.0993081336173198,-0.15345875475203216,0.021484340767609737,0.06132208501548541,0.00907359638846621,-0.01640275930246001,-0.006125977010087087,-0.040420405082719206,-0.15847589045425595,0.004969277252140229,-0.027290518739766175,0.00645841324914467,-0.005849893102997938,-0.0024205157357326808,-0.00025743554277152047,-0.00453534584919894,0.0013377994930077646,0.0022052348007350923,0.0017551071533500936
"Wine:1033",-0.5795123809923959,-0.3940732768130626,-0.17256273207344114,0.0025190864305970413,0.007795166999277339,-0.5215122307838397,0.015037466647884653,0.29059783295295427,-0.07361961817210534,-0.202538226067122,0.026279466972177895,-0.09829060225617373,0.04183564549544655,0.20185145481848646,-0.10139221991247703,0.022511241686712896,0.06265969303072548,0.009493154940192676,-0.016743704788404784,-0.006698536408623961,-0.04138966721046763,-0.060519536042132595,0.04135887858158694,-0.02757168290474438,0.006519911136243091,-0.005972290121314646,-0.002432424721119081,-0.00032139498010868753,-0.004641193210519852,0.0013865598102544526,0.002205967183287219,0.0017972792735874892
"Wine:1034",-0.5487204198653823,-0.38991794321970835,-0.14912507082366364,0.0023919760227325473,-0.11902409245376126,-0.5777047436336523,0.0156138396153059,0.23032257991635047,-0.03942329429070016,-0.14780436659831614,-0.08040539494215425,-0.09196555491586753,-0.16376959491555818,0.16364210640685029,-0.14185579637849144,0.02464142900460394,0.05850598072729537,0.008551876550963757,-0.015710273465708025,-0.006030203557492871,-0.03878104526574451,-0.05669972225833693,0.03861466178365831,-0.026073857915162625,0.006106526770507161,-0.00558901399166622,-0.002334491766762721,-0.0003569946940646239,-0.004392503612952414,0.0013102427326761787,0.0021322634156436234,0.0017058566359753325
"Wine:1035",-0.4803982494462651,-0.3986376273296055,-0.15524604329153258,0.0024711545765340737,-0.1498788135388247,-0.5188038630430465,0.2680270231978767,0.2617052980819393,-0.04648582682736724,-0.08968526977121467,-0.13768975489096624,-0.24927869425505328,-0.13597006121869237,0.0986996912602043,-0.15013899391884242,0.02211497871952052,0.06088508565432068,0.00907238887916819,-0.016362664102242564,-0.006507839272414874,-0.04039275137368975,-0.059034594732264405,0.04030654174798114,-0.027105114227832978,0.006390498017620246,-0.005805695709182449,-0.0024118876064299316,-0.00033548320394331116,-0.00453005407877397,0.0013475729904655516,0.002167221198769515,0.0017362775464882581
"Wine:1036",-0.530566276078014,-0.35506510860993956,-0.19495340698947322,0.002336969436382827,-0.016225228549171432,-0.4709829831405312,0.24867599619961148,0.28121913151735495,-0.18905588699539957,-0.18533991900746816,-0.04299176268217551,-0.09325912345699817,0.029316454506967234,0.29262563282442444,-0.11516913713268283,0.021356748237578778,0.05788752393318422,0.008962505416380115,-0.015505913729907887,-0.006550380838208676,-0.038316824389629786,-0.05615991058555503,0.03827961234895704,-0.025583639971304282,0.00604604003426302,-0.005538924027097041,-0.00223792977308852,-0.00035465094000105543,-0.004281582309282537,0.0012679452593192637,0.002069259725599007,0.0016458682964811129
"Wine:1037",-0.5617143911372642,-0.3855533812535163,-0.2566244492437893,0.002447704313638227,-0.10153721655873668,-0.4936993026562188,0.05427865999547405,0.31618684586558243,-0.07713679467745464,-0.19565506452898015,-0.04142217193621829,-0.1139455509936775,-0.04883107446282569,0.09598986168219342,-0.13202808833795052,0.05095824840826834,0.05962908985322878,0.008355715433216693,-0.015925889765272743,-0.10661105433063765,-0.039147029470265216,-0.05742897710561366,0.03942245451909239,-0.026489679825632793,0.006295900672664608,-0.0056282081501717995,-0.002342641952367258,-0.00030268954447802324,-0.00444000330685039,0.0013237529691146016,0.002124393962290425,0.001728997325781472
"Wine:1038",-0.5060673207293166,-0.39631274953459367,-0.16701479045999362,0.002667364529917217,-0.027016719797654618,-0.5088195081306789,0.03711797803633878,0.3933816035301923,-0.07619582921897823,-0.21280600778156292,-0.04521760674149597,-0.12114000751332407,-0.13211965389489846,0.13626275967204238,-0.010992265419894131,0.023498412990724048,0.06542227532603861,0.009446719623064903,-0.017602584495509156,-0.04613022620514473,-0.04309258617023057,-0.16480129626007536,0.04328340394474543,-0.029044091706905754,0.006891915486880154,-0.006279637800750177,-0.0025727598688970762,-0.00036013795912039965,-0.004873920266141177,0.0014328036293999983,0.0023388415579059948,0.0018802043068583648
"Wine:1039",-0.5054474084616863,-0.37165271738005573,-0.16421955421372095,0.0026156448471318125,-0.02952722353059923,-0.5410548398479146,-0.010932214266761863,0.36513426629330753,-0.06176337496353301,-0.20960821099615845,-0.04481310573304131,-0.14528171276776689,-0.04265757081004787,0.1039634710445768,-0.11091356699551769,0.09951752174817134,0.06425824337037428,0.009547522236483193,-0.01719836212585908,-0.08324906659578485,-0.042240911314754395,-0.12216886555338546,0.13256213390721508,-0.028593544811639077,0.006715429465974287,-0.0061185168718185905,-0.00249765644382213,-0.0003090632437836193,-0.004769053047423461,0.0014173196015868053,0.002287921060898709,0.001853431932530043
"Wine:1040",-0.5591777329391636,-0.3635095958841673,-0.22178210998400902,0.00276738536200712,-0.0028083958482647596,-0.45166123611310394,0.24470132670659406,0.25464994614121833,0.11261186445658578,-0.22112189355739775,0.005538385240750593,-0.10926345749621125,-0.05037816847782965,0.10990604113548465,-0.2269237055319163,0.024824829896852665,0.16444631927876954,0.010191560974788351,-0.018248452950336613,-0.007319877745818774,-0.04469150980996114,-0.06600209992589745,0.04522136563668634,-0.03024076055229146,0.007042650036012093,-0.006441048941194345,-0.002685658483348752,-0.00030568422736509954,-0.00499849546648314,0.001462046979229101,0.0024514597634895585,0.00197152263924877
"Wine:1041",-0.4740582689016252,-0.2926525724929237,-0.22669486826072316,0.0024541734630693637,-0.07684059005805094,-0.5246268371329962,0.2675142143758455,0.34507070579648175,0.06812839432446238,-0.10210529516166747,-0.042054563478607844,-0.13213898534424134,-0.21764618182910841,0.19479524417322344,-0.1503686149468712,0.021855123143795015,0.06048859605331173,0.009173493535560757,-0.016189384637296658,-0.006542216004504008,-0.04001891561883843,-0.05861316538375844,0.04001342686789695,-0.05121717445699441,0.10185513525924865,-0.005721158133700511,-0.002370379517879902,-0.0003146181163459806,-0.00446660678361662,0.0013155635363171496,0.0021728139663084226,0.001729131645049672
"Wine:1042",-0.4668146637142158,-0.3312808796585309,-0.22747504566497476,0.0023771352484323245,-0.13288795560102853,-0.5168824760958591,0.24673393907323743,0.3071910871301085,0.10325323952497648,-0.17173608754555766,-0.03206853847958113,-0.14608667756694424,-0.18644125239375117,0.09426876014362494,-0.18265998653657492,0.10095529207425244,0.058348218495166755,0.008527647480775787,-0.015673199077377485,-0.02940646719711723,-0.03868476842820502,-0.14976876304208367,0.03872524184764946,-0.02594040755687778,0.0060931065456230685,-0.005535847735333942,-0.002327035511290825,-0.00030371283829209387,-0.004320085289442308,0.0012711664255701809,0.0020680412415703914,0.0016704163839810985
"Wine:1043",-0.565068936657948,-0.39968019323557036,-0.15649461717942859,0.0024739062143740677,-0.036748469004423724,-0.4716495909423587,0.1014763377902859,0.20004425328101405,0.041957430776678295,-0.28880443283357987,-0.1374028830066491,-0.22963655590137325,-0.12245700633859713,0.006489097999994763,-0.19562942834110156,0.022265227850881062,0.061212730564184754,0.009072490230384388,-0.01635620396026387,-0.006571180023064909,-0.04049959077494411,-0.05923451471724701,0.04021615011340151,-0.027102075766601907,0.006378405090003371,-0.00586556673050593,-0.002394808840390169,-0.00037969229503719915,-0.004533181872967451,0.0013325532044828467,0.0021740434062086237,0.0017350615405703836
